p,mean p omega,u,deg
0.0029,0.0088,9.9525,3.0000
0.0053,0.0027,10.0266,2.0000
0.0210,0.0077,9.9327,4.0000
0.0016,0.0000,10.0716,3.0000
0.0131,0.0150,9.9933,4.0000
0.0035,0.0124,10.0343,8.0000
0.0157,0.0060,10.0109,9.0000
0.0053,0.0086,9.8916,8.0000
0.0088,0.0088,10.0151,1.0000
0.0006,0.0039,10.0245,4.0000
0.0110,0.0109,9.9465,2.0000
0.0029,0.0063,10.0561,6.0000
0.0053,0.0068,10.0983,4.0000
0.0131,0.0127,10.0452,2.0000
0.0053,0.0062,10.0199,5.0000
0.0014,0.0014,10.0203,1.0000
0.0053,0.0048,10.0042,6.0000
0.0176,0.0108,9.9576,4.0000
0.0073,0.0039,10.0248,3.0000
0.0035,0.0058,10.0687,9.0000
0.0211,0.0106,10.0725,3.0000
0.0036,0.0097,9.9172,6.0000
0.0069,0.0091,10.0507,4.0000
0.0029,0.0051,10.0064,5.0000
0.0210,0.0083,10.0683,7.0000
0.0145,0.0075,9.9958,4.0000
0.0029,0.0063,10.0167,4.0000
0.0029,0.0056,9.9983,4.0000
0.0110,0.0047,9.9069,3.0000
0.0035,0.0128,10.0400,4.0000
0.0036,0.0045,10.0210,2.0000
0.0103,0.0091,9.8059,5.0000
0.0014,0.0032,10.1710,4.0000
0.0035,0.0084,10.0154,9.0000
0.0014,0.0106,9.9899,5.0000
0.0108,0.0093,10.0723,4.0000
0.0009,0.0047,10.0492,4.0000
0.0035,0.0018,10.0248,3.0000
0.0014,0.0102,10.1337,3.0000
0.0208,0.0081,9.8876,3.0000
0.0035,0.0036,10.0263,6.0000
0.0110,0.0062,9.9607,4.0000
0.0014,0.0051,10.0450,7.0000
0.0107,0.0130,9.8174,6.0000
0.0088,0.0078,10.0113,5.0000
0.0105,0.0052,10.0000,2.0000
0.0159,0.0043,9.9365,8.0000
0.0176,0.0133,10.1236,4.0000
0.0249,0.0085,9.9584,6.0000
0.0186,0.0073,10.0485,4.0000
0.0029,0.0061,9.9603,2.0000
0.0036,0.0025,10.0074,6.0000
0.0088,0.0084,9.8283,4.0000
0.0029,0.0025,10.0438,2.0000
0.0053,0.0053,10.0121,2.0000
0.0035,0.0053,10.0294,3.0000
0.0143,0.0041,9.9949,2.0000
0.0032,0.0055,10.0467,6.0000
0.0014,0.0055,10.1287,5.0000
0.0105,0.0098,10.0256,3.0000
0.0035,0.0021,10.0327,4.0000
0.0108,0.0054,10.1108,3.0000
0.0107,0.0000,10.0000,1.0000
0.0269,0.0036,10.0093,3.0000
0.0172,0.0081,9.9153,4.0000
0.0107,0.0076,10.0538,6.0000
0.0035,0.0024,10.0587,2.0000
0.0014,0.0064,10.0346,4.0000
0.0159,0.0118,9.9471,3.0000
0.0053,0.0090,9.6296,7.0000
0.0108,0.0108,10.0000,2.0000
0.0107,0.0017,10.0714,2.0000
0.0176,0.0073,9.9758,7.0000
0.0035,0.0029,10.0318,2.0000
0.0036,0.0035,10.0000,1.0000
0.0107,NaN,0.0000,0.0000
0.0053,0.0077,10.0454,3.0000
0.0029,0.0032,10.0000,2.0000
0.0029,0.0024,10.0659,3.0000
0.0110,0.0138,9.8088,3.0000
0.0073,0.0073,10.0175,2.0000
0.0338,0.0065,10.0817,4.0000
0.0108,0.0111,9.9565,6.0000
0.0269,0.0153,10.0165,5.0000
0.0279,0.0044,9.8779,2.0000
0.0176,0.0102,9.9823,2.0000
0.0104,0.0029,10.0000,1.0000
0.0172,0.0061,10.0865,3.0000
0.0108,0.0089,10.0416,6.0000
0.0035,0.0106,10.0345,4.0000
0.0009,0.0065,9.7876,6.0000
0.0036,0.0084,10.1260,3.0000
0.0036,0.0033,10.0054,2.0000
0.0036,0.0072,10.0167,6.0000
0.0073,0.0107,9.9818,4.0000
0.0053,0.0053,9.9776,3.0000
0.0053,0.0134,10.0373,3.0000
0.0327,NaN,0.0000,0.0000
0.0032,0.0028,9.9486,3.0000
0.0119,0.0069,9.9916,5.0000
0.0110,0.0086,9.9921,8.0000
0.0029,0.0029,10.0025,2.0000
0.0014,0.0029,9.7356,1.0000
0.0029,0.0010,10.1746,3.0000
0.0123,0.0022,10.0111,6.0000
0.0029,0.0091,10.0391,6.0000
0.0036,0.0032,9.9987,3.0000
0.0036,0.0042,10.0624,5.0000
0.0014,0.0056,9.9911,5.0000
0.0004,0.0042,10.1391,5.0000
0.0035,0.0048,10.0818,5.0000
0.0053,0.0053,9.8774,3.0000
0.0053,0.0090,10.0152,2.0000
0.0036,0.0033,10.0000,2.0000
0.0036,0.0080,10.0128,5.0000
0.0004,0.0094,10.1179,3.0000
0.0035,0.0118,9.9598,7.0000
0.0133,0.0138,9.9604,6.0000
0.0035,0.0150,9.9566,6.0000
0.0107,0.0059,9.9501,3.0000
0.0044,0.0047,9.9790,3.0000
0.0032,0.0049,10.0349,4.0000
0.0088,0.0102,10.0287,6.0000
0.0108,0.0116,9.9985,5.0000
0.0029,0.0090,10.0932,4.0000
0.0108,0.0093,10.0303,2.0000
0.0035,0.0142,9.7691,2.0000
0.0173,0.0152,9.9312,3.0000
0.0133,0.0116,9.9798,3.0000
0.0167,0.0031,10.1759,3.0000
0.0035,0.0065,9.9235,6.0000
0.0249,0.0045,10.0137,5.0000
0.0035,0.0030,9.9960,6.0000
0.0036,0.0146,10.0216,3.0000
0.0014,0.0014,9.8286,2.0000
0.0004,0.0065,9.9814,7.0000
0.0073,0.0071,10.0609,5.0000
0.0172,0.0113,9.9120,5.0000
0.0035,0.0031,10.0442,5.0000
0.0172,0.0130,10.0373,5.0000
0.0000,0.0065,10.0229,7.0000
0.0053,0.0088,10.0091,4.0000
0.0029,0.0048,10.0107,6.0000
0.0006,0.0106,9.9844,6.0000
0.0029,0.0051,9.9956,2.0000
0.0014,0.0108,9.9170,2.0000
0.0108,0.0072,10.0538,2.0000
0.0108,0.0060,10.0341,6.0000
0.0097,0.0056,10.0108,2.0000
0.0014,0.0050,10.0466,2.0000
0.0035,0.0181,9.6415,5.0000
0.0035,0.0087,10.0828,2.0000
0.0172,0.0151,10.0287,2.0000
0.0029,0.0039,10.0432,8.0000
0.0265,0.0097,10.0982,4.0000
0.0073,0.0024,9.9753,4.0000
0.0053,0.0049,10.1233,4.0000
0.0150,0.0005,10.0718,3.0000
0.0035,0.0060,10.0262,5.0000
0.0035,0.0108,10.0000,1.0000
0.0029,0.0172,9.9285,2.0000
0.0035,0.0188,10.0186,4.0000
0.0088,0.0071,10.0267,4.0000
0.0004,0.0085,10.0792,6.0000
0.0036,0.0045,9.9829,2.0000
0.0144,0.0018,10.0888,2.0000
0.0119,0.0100,9.9460,5.0000
0.0053,0.0102,9.9032,4.0000
0.0053,0.0050,10.0717,4.0000
0.0108,0.0109,9.9785,5.0000
0.0097,0.0097,9.9618,6.0000
0.0029,0.0046,10.0539,7.0000
0.0110,0.0110,10.0995,1.0000
0.0082,0.0045,9.9765,7.0000
0.0014,0.0088,10.0593,4.0000
0.0073,0.0073,10.0000,1.0000
0.0084,0.0056,10.0209,5.0000
0.0053,0.0052,10.0480,4.0000
0.0016,0.0021,9.9917,3.0000
0.0035,0.0044,10.0546,5.0000
0.0035,NaN,0.0000,0.0000
0.0035,0.0051,10.0289,6.0000
0.0053,0.0037,10.0016,6.0000
0.0035,0.0048,10.0155,5.0000
0.0233,0.0107,9.8449,4.0000
0.0035,0.0029,10.0242,3.0000
0.0108,0.0119,9.8925,1.0000
0.0127,0.0086,10.0575,4.0000
0.0108,0.0035,10.1360,1.0000
0.0265,0.0144,9.9599,4.0000
0.0167,0.0097,9.9291,6.0000
0.0004,0.0078,9.8738,6.0000
0.0035,0.0007,10.0779,2.0000
0.0036,0.0036,10.0219,1.0000
0.0029,0.0064,10.0256,7.0000
0.0047,0.0045,10.0051,4.0000
0.0159,0.0098,9.9713,3.0000
0.0127,0.0047,10.0592,5.0000
0.0108,0.0108,10.0000,1.0000
0.0108,0.0086,9.9780,3.0000
0.0107,0.0060,10.0399,8.0000
0.0168,0.0095,10.0580,5.0000
