p,mean p omega,u,deg
0.7481,0.8468,7.7762,3.0000
0.9583,0.6672,14.2748,4.0000
0.9592,0.8124,9.0964,6.0000
0.5480,0.5242,15.7273,2.0000
0.5138,0.6818,11.1488,3.0000
0.7139,0.5626,10.2067,2.0000
0.0839,0.6529,5.4268,4.0000
0.2088,0.7874,8.4230,2.0000
0.8348,0.7424,10.8683,5.0000
0.2267,0.9044,6.0898,4.0000
0.8375,0.6967,8.5424,4.0000
0.9801,0.8191,7.7453,4.0000
0.8968,0.5251,8.7224,3.0000
0.6832,0.8963,10.3054,3.0000
0.8817,0.9321,8.7625,4.0000
0.4771,0.6744,15.9630,3.0000
0.9312,0.4358,18.4038,3.0000
0.3087,0.9286,3.9828,2.0000
0.2658,0.8568,8.5224,4.0000
0.9513,0.4358,14.9130,2.0000
0.2571,0.6981,10.9020,3.0000
0.4771,0.7068,4.3192,3.0000
0.6793,0.7882,2.3647,2.0000
0.9801,0.8909,6.7479,5.0000
0.6331,0.8476,7.8024,3.0000
0.9312,0.7820,7.6064,5.0000
0.2571,0.6243,10.8878,11.0000
0.6832,0.7445,10.0422,5.0000
0.6941,0.8440,14.0453,6.0000
0.4274,0.6035,8.2681,6.0000
0.7481,0.7944,8.4276,4.0000
0.7707,0.7048,12.1416,3.0000
0.2271,0.7944,6.2130,3.0000
0.9513,0.7395,13.8025,5.0000
0.7550,0.5731,14.3112,3.0000
0.3082,0.7884,9.4820,3.0000
0.2437,0.8773,7.0470,4.0000
0.9312,0.3413,17.0250,5.0000
0.8375,0.4181,11.8001,3.0000
0.8987,0.6909,8.8315,6.0000
0.6542,0.7290,12.6665,4.0000
0.9629,0.6082,9.0554,4.0000
0.2267,0.7407,11.4814,5.0000
0.9513,0.5091,12.0438,4.0000
0.7882,0.9801,9.9954,1.0000
0.6259,0.6586,9.0259,6.0000
0.8747,0.8780,10.5150,3.0000
0.9293,0.5480,15.7517,1.0000
0.7249,0.6475,7.4054,4.0000
0.7871,0.9801,5.1351,3.0000
0.3033,0.9367,6.7274,3.0000
0.8372,0.6829,8.8831,4.0000
0.3297,0.6866,9.7689,5.0000
0.9513,0.8747,15.3450,1.0000
0.4650,0.7728,11.3220,3.0000
0.3541,0.6081,13.4289,5.0000
0.2654,0.7967,7.6033,6.0000
0.5814,0.6109,9.0503,2.0000
0.6145,0.6848,8.7322,3.0000
0.5813,0.8776,7.7624,4.0000
0.7481,0.5335,10.3564,3.0000
0.3790,0.0796,15.5252,2.0000
0.8279,0.6886,11.9844,3.0000
0.8094,0.7332,11.0875,7.0000
0.9104,0.7629,8.0567,3.0000
0.7882,0.3136,9.8734,4.0000
0.7270,0.7907,8.5447,8.0000
0.9293,0.3445,16.3094,4.0000
0.8063,0.7997,9.2205,5.0000
0.5820,0.7988,8.9097,5.0000
0.9592,0.7286,8.4834,6.0000
0.8499,0.5373,14.1887,6.0000
0.9266,0.9065,7.3345,4.0000
0.8499,0.7730,11.1876,2.0000
0.6145,0.8163,5.5935,9.0000
0.5933,0.7452,6.7467,4.0000
0.9515,0.8053,9.9123,2.0000
0.6621,0.6179,8.4915,4.0000
0.3087,0.6643,6.7686,4.0000
0.7481,0.8162,8.9028,7.0000
0.5813,0.4650,10.1691,3.0000
0.6715,0.3297,13.4180,1.0000
0.6621,0.8377,7.1589,4.0000
0.9266,0.8401,9.9499,3.0000
0.8260,0.8718,4.7526,3.0000
0.6181,0.8831,7.3736,5.0000
0.7707,0.8721,6.9215,4.0000
0.8375,0.7396,8.9092,5.0000
0.9647,0.6189,12.4094,5.0000
0.9801,0.6406,18.1207,4.0000
0.6542,0.6037,11.1104,2.0000
0.6738,0.5247,9.8395,2.0000
0.8817,0.6492,12.2752,4.0000
0.9114,0.9241,7.8469,7.0000
0.7674,0.6909,11.5088,4.0000
0.9718,0.7133,8.3180,4.0000
0.9293,0.5042,15.5684,7.0000
0.5820,0.7323,7.7960,3.0000
0.6701,0.7427,9.8886,5.0000
0.9592,0.3105,16.4081,3.0000
0.6145,0.7653,6.6774,4.0000
0.8736,0.7820,10.8874,3.0000
0.7249,0.5941,14.4046,2.0000
0.2571,0.7874,8.4214,2.0000
0.9718,0.6972,9.1994,5.0000
0.3082,0.5602,6.6344,7.0000
0.2267,0.5836,9.1684,4.0000
0.9845,0.8195,9.6640,8.0000
0.7270,0.8957,9.9606,5.0000
0.9833,0.7807,9.7654,6.0000
0.9801,0.7042,8.0160,7.0000
0.5316,0.8055,9.5004,6.0000
0.7249,0.7151,8.4456,2.0000
0.9936,0.6549,8.4378,2.0000
0.5480,0.5558,10.5431,7.0000
0.6832,0.8614,8.2231,3.0000
0.5933,0.8003,5.4946,4.0000
0.7550,0.8328,10.2882,8.0000
0.8372,0.4009,10.3727,6.0000
0.6621,0.7387,11.6749,5.0000
0.9423,0.7125,8.7807,6.0000
0.7481,0.8474,5.8493,3.0000
0.8252,0.8052,12.2037,3.0000
0.9801,0.4512,12.4877,3.0000
0.7550,0.7647,11.6706,5.0000
0.8499,0.6322,10.8205,5.0000
0.7481,0.5972,14.3881,3.0000
0.5884,0.6289,9.5506,6.0000
0.7550,0.8369,7.2894,3.0000
0.4650,0.6055,10.9380,4.0000
0.9845,0.8234,7.8331,4.0000
0.7517,0.8529,8.3026,4.0000
0.8316,0.8094,7.8343,2.0000
0.9583,0.6759,10.1691,6.0000
0.7635,0.7611,10.6588,5.0000
0.9104,0.7321,9.6968,5.0000
0.9718,0.6448,13.7844,4.0000
0.9103,0.8741,8.8943,3.0000
0.8747,0.8617,8.3349,4.0000
0.5316,0.9801,7.8343,1.0000
0.7550,0.5712,10.0000,2.0000
0.6832,0.9801,11.5161,1.0000
0.9312,0.7718,6.7729,5.0000
0.7120,0.8330,10.5167,2.0000
0.5480,0.2791,0.0000,2.0000
0.9826,0.5812,8.3534,3.0000
0.6542,0.6449,11.5051,3.0000
0.8373,0.9801,10.6986,1.0000
0.8499,0.8210,7.8430,10.0000
0.9647,0.6827,9.7869,3.0000
0.6245,0.8369,7.8897,5.0000
0.9801,0.7961,9.0790,6.0000
0.7674,0.7585,9.5041,6.0000
0.9493,0.8559,9.1786,3.0000
0.9104,0.7601,12.7163,3.0000
0.7481,0.7092,8.7487,4.0000
0.5461,0.9022,8.7751,5.0000
0.0144,0.7032,4.6028,2.0000
0.8499,0.6091,10.9428,5.0000
0.8372,0.8963,9.3583,2.0000
0.9616,0.8391,9.5325,5.0000
0.7139,0.8954,8.7668,3.0000
0.9801,0.7520,10.9408,3.0000
0.8880,0.6893,13.5706,5.0000
0.8415,0.7076,14.1702,5.0000
0.9801,0.7148,7.5213,2.0000
0.9855,0.7423,12.4133,3.0000
0.6793,0.8631,5.8835,3.0000
0.6145,0.7630,10.3327,1.0000
0.6245,0.6372,8.3790,2.0000
0.7674,0.7983,8.1818,5.0000
0.0893,0.7202,13.1957,5.0000
0.6181,0.7175,10.0916,3.0000
0.9801,0.9153,9.6626,3.0000
0.9863,0.6099,13.7495,3.0000
0.6621,0.7014,12.3998,6.0000
0.8415,0.9423,8.8370,1.0000
0.8311,0.9400,12.3045,5.0000
0.9468,0.7290,11.2604,3.0000
0.4771,0.7833,5.4852,3.0000
0.9801,0.7894,6.6156,4.0000
0.3790,0.8381,9.2635,2.0000
0.2088,0.7455,5.3340,6.0000
0.9468,0.7620,8.3317,6.0000
0.6597,0.7918,8.3193,4.0000
0.5820,0.3926,13.3274,2.0000
0.6621,0.7827,8.1220,7.0000
0.9936,0.8626,7.7170,6.0000
0.9801,0.8512,6.7284,5.0000
0.9423,0.8441,12.2559,3.0000
0.8316,0.8859,5.8353,4.0000
0.6793,0.8793,8.2143,4.0000
0.8094,0.6640,8.3334,7.0000
0.5820,0.6613,9.4795,4.0000
0.8736,0.6346,11.9212,3.0000
0.3790,0.0839,12.9512,1.0000
0.7674,0.7273,12.8812,8.0000
0.9103,0.6090,15.0894,4.0000
0.9266,0.9801,14.9917,1.0000
0.6732,0.5615,9.3953,7.0000
0.6295,0.9335,7.8659,3.0000
0.6621,0.8651,8.4794,5.0000
