p,mean p omega,u,deg
0.0028,0.0007,10.0214,2.0000
0.0029,0.0010,10.0274,3.0000
0.0027,0.0066,10.0813,3.0000
0.0000,0.0018,10.0062,2.0000
0.0029,0.0034,10.0295,8.0000
0.0006,0.0022,10.0159,5.0000
0.0000,0.0027,10.0210,7.0000
0.0029,0.0059,10.0003,3.0000
0.0035,0.0012,9.9840,6.0000
0.0053,0.0000,10.0000,1.0000
0.0032,0.0028,10.0117,6.0000
0.0000,0.0016,10.0017,2.0000
0.0000,0.0052,9.8974,4.0000
0.0067,0.0032,10.0267,4.0000
0.0000,0.0034,10.0143,3.0000
0.0099,0.0035,10.0258,5.0000
0.0029,0.0008,9.9991,4.0000
0.0014,0.0020,9.9998,4.0000
0.0014,0.0020,9.9892,5.0000
0.0047,NaN,0.0000,0.0000
0.0035,0.0023,10.0268,6.0000
0.0000,0.0054,9.9342,5.0000
0.0083,0.0018,10.0335,6.0000
0.0014,0.0011,10.0079,6.0000
0.0003,0.0038,10.0280,5.0000
0.0036,0.0037,9.9998,5.0000
0.0000,0.0027,9.9713,6.0000
0.0067,0.0042,10.0217,5.0000
0.0035,0.0030,9.9996,5.0000
0.0000,0.0020,10.0042,5.0000
0.0036,0.0021,9.9629,4.0000
0.0013,0.0016,9.9923,3.0000
0.0000,0.0028,9.9961,10.0000
0.0036,0.0012,10.0208,4.0000
0.0029,0.0025,9.9886,5.0000
0.0036,0.0009,9.9260,4.0000
0.0036,0.0015,10.0306,4.0000
0.0004,0.0016,10.0019,2.0000
0.0032,0.0028,10.0492,5.0000
0.0047,0.0026,9.9936,6.0000
0.0107,0.0044,9.9332,8.0000
0.0035,0.0016,9.9866,5.0000
0.0108,0.0050,9.9965,4.0000
0.0006,0.0038,9.9857,7.0000
0.0000,0.0033,9.9961,3.0000
0.0006,0.0028,10.0279,9.0000
0.0032,0.0034,10.0066,7.0000
0.0032,0.0026,9.9833,6.0000
0.0014,0.0014,10.0245,7.0000
0.0029,0.0017,10.0288,5.0000
0.0014,0.0009,10.0047,5.0000
0.0014,0.0035,9.9885,5.0000
0.0014,0.0051,10.0368,1.0000
0.0080,0.0021,10.0028,4.0000
0.0014,0.0031,10.0058,3.0000
0.0029,0.0037,10.0114,4.0000
0.0029,0.0021,10.0268,6.0000
0.0014,0.0012,10.0240,5.0000
0.0014,0.0014,10.0000,2.0000
0.0018,0.0021,10.0157,5.0000
0.0003,0.0088,10.0000,2.0000
0.0014,0.0029,10.0145,1.0000
0.0073,0.0033,10.0544,2.0000
0.0032,0.0030,9.9978,7.0000
0.0000,0.0041,10.0422,5.0000
0.0029,0.0037,9.9503,5.0000
0.0000,0.0015,9.9684,6.0000
0.0000,0.0013,9.9892,4.0000
0.0003,0.0019,9.9910,8.0000
0.0029,0.0000,9.9856,2.0000
0.0004,0.0062,10.0090,2.0000
0.0053,0.0032,9.9722,6.0000
0.0014,0.0027,10.0086,2.0000
0.0035,0.0027,10.0074,5.0000
0.0029,0.0035,10.0056,1.0000
0.0014,0.0035,10.0290,3.0000
0.0036,0.0032,9.9916,5.0000
0.0067,0.0020,9.9340,3.0000
0.0003,0.0061,9.9746,4.0000
0.0053,0.0000,10.0000,1.0000
0.0000,0.0020,10.0063,4.0000
0.0000,0.0033,9.9697,6.0000
0.0053,0.0041,9.9984,3.0000
0.0035,0.0029,9.9692,2.0000
0.0000,0.0019,9.9928,3.0000
0.0053,0.0047,10.0143,4.0000
0.0032,0.0034,10.0423,3.0000
0.0000,0.0015,10.0084,4.0000
0.0053,0.0044,9.9958,4.0000
0.0029,0.0044,9.9680,5.0000
0.0032,0.0011,10.0010,4.0000
0.0036,0.0027,10.0057,2.0000
0.0029,0.0035,10.0258,6.0000
0.0006,0.0044,10.0292,4.0000
0.0000,0.0029,10.0036,3.0000
0.0151,0.0020,10.0191,6.0000
0.0047,0.0036,9.9803,1.0000
0.0067,0.0039,10.0200,3.0000
0.0035,0.0058,9.9634,4.0000
0.0000,0.0033,10.0126,5.0000
0.0029,NaN,0.0000,0.0000
0.0107,0.0053,10.0421,3.0000
0.0000,0.0064,9.9989,3.0000
0.0000,0.0004,10.0182,4.0000
0.0053,0.0016,9.9669,2.0000
0.0032,0.0028,9.9955,3.0000
0.0029,0.0042,9.9682,6.0000
0.0014,0.0028,10.0244,4.0000
0.0036,0.0018,9.9819,2.0000
0.0135,0.0039,10.0122,5.0000
0.0036,0.0050,9.9944,4.0000
0.0028,0.0000,10.0000,1.0000
0.0000,0.0024,9.9773,4.0000
0.0003,0.0000,10.0303,3.0000
0.0000,0.0000,10.0000,1.0000
0.0035,0.0042,10.0177,6.0000
0.0003,0.0023,9.9825,5.0000
0.0036,0.0027,10.0008,2.0000
0.0053,0.0018,10.0028,4.0000
0.0053,0.0019,10.0164,6.0000
0.0014,0.0040,10.0177,4.0000
0.0032,0.0030,9.9919,6.0000
0.0014,0.0016,9.9929,3.0000
0.0053,0.0032,10.0178,3.0000
0.0047,0.0172,9.9564,1.0000
0.0006,0.0053,9.9757,2.0000
0.0061,0.0083,9.9390,1.0000
0.0000,0.0007,9.9819,2.0000
0.0003,0.0001,10.0153,2.0000
0.0000,0.0065,9.9005,4.0000
0.0014,0.0017,10.0317,8.0000
0.0014,0.0024,10.0213,4.0000
0.0004,0.0005,10.0179,3.0000
0.0004,0.0034,10.0028,5.0000
0.0083,0.0021,10.0151,4.0000
0.0003,0.0016,10.0067,6.0000
0.0000,0.0035,10.0538,4.0000
0.0022,0.0022,10.0243,4.0000
0.0028,0.0005,10.0240,5.0000
0.0035,0.0042,9.9126,5.0000
0.0014,0.0059,10.0142,6.0000
0.0035,0.0047,9.9613,10.0000
0.0000,0.0007,10.0006,5.0000
0.0043,0.0053,10.0192,5.0000
0.0172,0.0025,10.0639,4.0000
0.0004,0.0004,10.0037,1.0000
0.0029,0.0028,10.0071,6.0000
0.0000,0.0007,9.9610,2.0000
0.0035,0.0051,10.0345,1.0000
0.0000,0.0000,10.0226,5.0000
0.0032,0.0018,10.0462,2.0000
0.0047,0.0054,9.9946,2.0000
0.0000,0.0018,10.0063,7.0000
0.0029,0.0012,9.9913,5.0000
0.0014,0.0037,9.9930,4.0000
0.0029,0.0027,10.0017,6.0000
0.0006,0.0021,10.0151,2.0000
0.0035,0.0037,10.0382,6.0000
0.0014,0.0019,10.0033,3.0000
0.0036,0.0004,10.0080,3.0000
0.0035,0.0025,9.9992,2.0000
0.0000,0.0021,10.0130,4.0000
0.0036,0.0040,10.0169,3.0000
0.0000,0.0011,9.9861,4.0000
0.0047,0.0030,9.9901,4.0000
0.0000,0.0008,9.9790,5.0000
0.0032,0.0021,9.9947,4.0000
0.0014,0.0024,10.0213,3.0000
0.0035,0.0097,9.9375,1.0000
0.0053,0.0028,10.0257,7.0000
0.0027,0.0031,10.0148,4.0000
0.0003,0.0016,10.0018,2.0000
0.0018,0.0025,9.9899,7.0000
0.0014,0.0007,10.0027,4.0000
0.0014,0.0025,9.9727,2.0000
0.0000,0.0021,10.0008,5.0000
0.0047,0.0032,9.8959,7.0000
0.0014,0.0018,10.0057,5.0000
0.0014,0.0029,10.0000,1.0000
0.0035,NaN,0.0000,0.0000
0.0000,0.0030,9.9981,3.0000
0.0035,0.0037,10.0285,7.0000
0.0036,0.0065,9.9232,4.0000
0.0043,0.0040,10.0077,5.0000
0.0032,0.0015,10.0090,4.0000
0.0000,NaN,0.0000,0.0000
0.0032,0.0071,10.0216,2.0000
0.0000,0.0000,9.9771,3.0000
0.0053,0.0032,10.0000,5.0000
0.0000,0.0033,9.9723,4.0000
0.0053,0.0027,10.0292,7.0000
0.0000,0.0029,9.9856,2.0000
0.0003,0.0003,9.9131,2.0000
0.0053,0.0021,9.9676,5.0000
0.0000,0.0021,10.0221,8.0000
0.0028,0.0014,10.0015,4.0000
0.0022,0.0039,9.9884,3.0000
0.0000,0.0000,10.0000,1.0000
0.0047,0.0035,10.0028,4.0000
0.0029,0.0025,9.9975,10.0000
0.0032,0.0045,9.9360,4.0000
